CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,OpenDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,Virtual,Magnet,Latitude,Longitude
3.7683E+13,631530,13729,Active,San Diego,Poway Unified,Design 39 Campus,17050 Del Sur Ridge Road,17050 Del Sur Ridge Rd.,San Diego,92127-4463,CA,8/21/14,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,33.018484,-117.12715
3.76834E+13,634320,11939,Active,San Diego,San Diego Unified,Lincoln High,4777 Imperial Avenue,4777 Imperial Ave.,San Diego,92113-2071,CA,9/3/07,N,,,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,C,N,32.704034,-117.09196
3.76834E+13,634320,11973,Active,San Diego,San Diego Unified,Rodriguez Elementary,825 South 31st Street,825 South 31st St.,San Diego,92113-2525,CA,9/4/07,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.697615,-117.12725
3.76834E+13,634320,12000,Active,San Diego,San Diego Unified,Joyner Elementary,4271 Myrtle Avenue,4271 Myrtle Ave.,San Diego,92105-3426,CA,9/4/07,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,Y,32.742094,-117.1027
3.76834E+13,634320,12179,Active,San Diego,San Diego Unified,Health Sciences High,"3910 University Avenue, Suite 100","3910 University Ave., Ste. 100",San Diego,92105-7302,CA,9/4/07,Y,876,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,C,N,32.749745,-117.11047
3.76834E+13,634320,12352,Active,San Diego,San Diego Unified,Innovation Middle,5095 Arvinels Avenue,5095 Arvinels Ave.,San Diego,92117-2303,CA,9/1/08,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,32.838063,-117.17514
3.76834E+13,634320,12376,Active,San Diego,San Diego Unified,Millennial Tech Middle,1110 Carolina Lane,1110 Carolina Ln.,San Diego,92102-3713,CA,9/1/08,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,Y,32.716935,-117.08861
3.76834E+13,634320,12239,Active,San Diego,San Diego Unified,Memorial Scholars & Athletes,"2850 Logan Ave,","2850 Logan Ave,",San Diego,92113-2412,CA,9/1/08,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,32.697037,-117.13272
3.76834E+13,634320,12261,Active,San Diego,San Diego Unified,Innovations Academy,10380 Spring Canyon Road,10380 Spring Canyon Rd.,San Diego,92131-3699,CA,9/1/08,Y,1024,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.935538,-117.0955
3.76834E+13,634320,12303,Active,San Diego,San Diego Unified,East Village High,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4717,CA,9/1/08,N,,,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,C,N,32.720003,-117.15317
3.76834E+13,634320,12195,Active,San Diego,San Diego Unified,King-Chavez Community High,201 A Street,201 A St.,San Diego,92101-4003,CA,8/31/09,Y,1015,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,C,N,32.718821,-117.16264
3.76834E+13,634320,12386,Active,San Diego,San Diego Unified,Gompers Preparatory Academy,1005 47th Street,1005 47th St.,San Diego,92102-3626,CA,8/31/09,Y,1080,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,C,N,32.716111,-117.09357
3.76834E+13,634320,12534,Active,San Diego,San Diego Unified,iHigh Virtual Academy,3939 Conde Street,3939 Conde St.,San Diego,92110-3012,CA,9/7/09,N,,,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,V,N,32.751221,-117.19481
3.76834E+13,634320,12630,Active,San Diego,San Diego Unified,SD Global Vision Academy,3430 School Street,3430 School St.,San Diego,92116-3423,CA,9/6/10,Y,1190,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.762372,-117.1191
3.76834E+13,634320,12640,Active,San Diego,San Diego Unified,School for Entrepreneurship and Technology,3540 Aero Court,3540 Aero Ct.,San Diego,92123-1711,CA,9/7/10,Y,1253,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,C,N,32.807105,-117.1485
3.76834E+13,634320,12786,Active,San Diego,San Diego Unified,Old Town Academy K-8 Charter,2120 San Diego Avenue,2120 San Diego Ave.,San Diego,92110-2901,CA,9/14/11,Y,1279,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.746573,-117.18925
3.76834E+13,634320,12892,Active,San Diego,San Diego Unified,Knox Middle,1098 South 49th Street,1098 South 49th St.,San Diego,92113-3599,CA,9/5/11,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,32.695466,-117.08946
3.76834E+13,634320,12961,Active,San Diego,San Diego Unified,City Heights Preparatory Charter,3770 Altadena Avenue,3770 Altadena Ave.,San Diego,92105-3007,CA,9/4/12,Y,1312,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,32.74632,-117.08569
3.76834E+13,634320,13053,Active,San Diego,San Diego Unified,Epiphany Prep Charter,6785 Imperial Avenue,6785 Imperial Ave.,San Diego,92114-4317,CA,9/4/13,Y,1426,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.710656,-117.05175
3.76834E+13,634320,13201,Active,San Diego,San Diego Unified,Kavod Elementary Charter,3201 Marathon Drive,3201 Marathon Dr.,San Diego,92123-2638,CA,9/2/13,Y,1447,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.801491,-117.12699
3.76834E+13,634320,13144,Active,San Diego,San Diego Unified,Home & Hosp/Transition Support,"4100 Normal Street, Annex 14","4100 Normal St., Annex 14",San Diego,92103,CA,9/3/12,N,,,54,Unified School District,65,K-12 Schools (Public),HOMHOS,Home and Hospital,ELEMHIGH,Elementary-High Combination,N,N,32.715329,-117.15725
3.76834E+13,634320,13288,Active,San Diego,San Diego Unified,e3 Civic High,"395 11th Avenue, 6th Floor","395 11th Ave., 6th Fl.",San Diego,92101,CA,9/3/13,Y,1302,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,C,N,32.709215,-117.15465
3.76834E+13,634320,13580,Active,San Diego,San Diego Unified,San Diego Cooperative Charter School 2,3550 Logan Avenue,3550 Logan Ave.,San Diego,92113-2712,CA,9/12/13,Y,1510,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.69745,-117.11746
3.76834E+13,634320,13655,Active,San Diego,San Diego Unified,Health Sciences Middle,"3910 University Avenue, Suite 100","3910 University Ave., Ste. 100",San Diego,92102-7302,CA,8/1/13,Y,1517,Directly funded,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,32.749928,-117.11
3.76834E+13,634320,13681,Active,San Diego,San Diego Unified,Laurel Preparatory Academy,10170 Huennekens Street,10170 Huennekens St.,San Diego,92121-2964,CA,9/9/13,Y,1600,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,32.90276,-117.18408
3.76834E+13,634320,13803,Active,San Diego,San Diego Unified,Empower Charter,2230 East Jewett Street,2230 East Jewett St.,San Diego,92111-6013,CA,9/24/14,Y,1634,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.785291,-117.17251
3.76834E+13,634320,13795,Active,San Diego,San Diego Unified,Elevate Elementary,2285 Murray Ridge Road,2285 Murray Ridge Rd.,San Diego,92123-3934,CA,9/2/14,Y,1633,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.786288,-117.14434
3.76834E+13,634320,13878,Active,San Diego,San Diego Unified,High Tech Elementary,2150 Cushing Road,2150 Cushing Rd.,San Diego,92106-6189,CA,8/24/15,Y,1709,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.731713,-117.21737
3.76834E+13,634320,13917,Active,San Diego,San Diego Unified,Ingenuity Charter,6130 Skyline Drive,6130 Skyline Dr.,San Diego,92114-5620,CA,7/1/15,Y,1719,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,V,N,32.70204,-117.06464
3.76834E+13,634320,13916,Active,San Diego,San Diego Unified,Jonas Salk Elementary,7825 Flanders Drive,7825 Flanders Dr.,San Diego,92126-3449,CA,9/8/15,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.906344,-117.15512
3.76834E+13,634320,12318,Active,San Diego,San Diego Unified,Urban Discovery Academy Charter,840 14th Street,840 14th St.,San Diego,92101-6608,CA,7/1/17,Y,1008,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,32.714193,-117.15224
3.76834E+13,634320,,Active,San Diego,San Diego Unified,America's Finest Charter,730 45th Street,730 45th St.,San Diego,92102-3619,CA,8/28/17,Y,1301,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,32.712836,-117.09808
3.76834E+13,634320,5551,Active,San Diego,San Diego Unified,Sherman Elementary,301 22nd Street,301 22nd St.,San Diego,92102-2918,CA,9/1/08,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.708405,-117.1439
3.76835E+13,634380,13861,Active,San Diego,San Dieguito Union High,Pacific Trails Middle,5975 Village Center Loop Road,5975 Village Center Loop Rd.,San Diego,92130-2499,CA,8/25/15,N,,,56,High School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,32.958864,-117.18624
3.76838E+13,635220,12993,Active,San Diego,San Ysidro Elementary,Vista Del Mar,4885 Del Sol Blvd,4885 Del Sol Blvd,San Diego,92154-8401,CA,7/25/12,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.571733,-117.03479
3.76839E+13,636990,13801,Active,San Diego,Solana Beach Elementary,Solana Ranch Elementary,13605 Pacific Highlands Ranch Parkway,13605 Pacific Highlands Ranch Pkwy.,San Diego,92130-5791,CA,8/25/14,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.964436,-117.19227
3.76841E+13,638640,13457,Active,San Diego,Sweetwater Union High,Hawking S.T.E.A.M. Charter School 2,1411 27th Street,1411 27th St.,San Diego,92154-3242,CA,7/24/13,Y,1524,Directly funded,56,High School District,65,K-12 Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,32.571349,-117.07544
3.7769E+13,601429,14021,Active,San Diego,SBE - Thrive Public,Thrive Public,4260 54th Street,4260 54th St.,San Diego,92115-6009,CA,8/24/16,Y,1696,Directly funded,2,State Board of Education,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,32.754058,-117.07999
1.01011E+13,691007,12427,Active,Fresno,Fresno County Office of Education,Big Picture Educational Academy,1207 South Trinity Street,1207 South Trinity St.,Fresno,93706-2611,CA,9/8/09,Y,1085,Directly funded,0,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,36.730149,-119.80866
1.01011E+13,691007,12597,Active,Fresno,Fresno County Office of Education,Fresno COE District-Wide Preschool,1111 Van Ness Avenue,1111 Van Ness Ave.,Fresno,93721-2002,CA,5/26/09,N,,,0,County Office of Education (COE),8,Preschool,TRAD,Traditional,ELEM,Elementary,N,N,36.735686,-119.79037
1.01011E+13,691007,,Pending,Fresno,Fresno County Office of Education,Career Technical Education Charter,1320 North Mariposa Street,1320 North Mariposa St.,Fresno,93703-3938,CA,8/13/18,N,,,0,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,N,N,36.760027,-119.77896
1.06212E+13,609030,12015,Active,Fresno,Clovis Unified,Granite Ridge Intermediate,2770 East International Avenue,2770 East International Ave.,Fresno,93730-5400,CA,8/20/07,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,36.88966,-119.73271
1.06212E+13,609030,11855,Active,Fresno,Clovis Unified,Clovis North High,2770 East International Avenue,2770 East International Ave.,Fresno,93730-5400,CA,8/20/07,N,,,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,N,N,36.89069,-119.73344
1.06212E+13,609030,12798,Active,Fresno,Clovis Unified,Roger S. Oraze Elementary,3468 North Armstrong Avenue,3468 North Armstrong Ave.,Fresno,93727-1456,CA,8/22/11,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.7855,-119.67305
1.06212E+13,609030,13977,Active,Fresno,Clovis Unified,Virginia R. Boris Elementary,7071 East Clinton Avenue,7071 East Clinton Ave.,Fresno,93727-9543,CA,8/15/16,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.772131,-119.66293
1.06217E+13,614550,11895,Active,Fresno,Fresno Unified,Deborah A. Williams Elementary,525 West Saginaw,525 West Saginaw,Fresno,93705-2049,CA,8/20/07,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.788378,-119.81777
1.06217E+13,614550,11998,Active,Fresno,Fresno Unified,Mario G. Olmos Elementary,550 South Garden Avenue,550 South Garden Ave.,Fresno,93727-3843,CA,8/20/07,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.7377,-119.73424
1.06217E+13,614550,11846,Active,Fresno,Fresno Unified,Sierra Charter,1931 North Fine Avenue,1931 North Fine Ave.,Fresno,93727-1510,CA,8/20/07,Y,898,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,36.767885,-119.72913
1.06217E+13,614550,11911,Active,Fresno,Fresno Unified,University High,2611 East Matoian M/S UH134,2611 East Matoian M/S UH134,Fresno,93740,CA,8/22/07,Y,890,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,N,N,36.80971,-119.74805
1.06217E+13,614550,12411,Active,Fresno,Fresno Unified,Vang Pao Elementary,4100 East Heaton Avenue,4100 East Heaton Ave.,Fresno,93702-4336,CA,8/17/09,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.726798,-119.75578
1.06217E+13,614550,13479,Active,Fresno,Fresno Unified,Fresno City and Fresno State Preschools,1101 East University Avenue,1101 East University Ave.,Fresno,93703-6219,CA,8/1/08,N,,,54,Unified School District,8,Preschool,TRAD,Traditional,PS,Preschool,N,N,36.766774,-119.79984
1.06217E+13,614550,12434,Active,Fresno,Fresno Unified,Phoenix Secondary,5090 E Church,5090 E Church,Fresno,93721-1230,CA,1/18/10,N,,,54,Unified School District,69,District Community Day Schools,COMMDAY,Community Day School,HS,High School,N,N,36.714731,-119.72332
1.06217E+13,614550,12619,Active,Fresno,Fresno Unified,Morris E. Dailey Charter Elementary,3135 North Harrison Avenue,3135 North Harrison Ave.,Fresno,93704-5240,CA,8/16/10,Y,1172,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.778792,-119.81093
1.06217E+13,614550,13508,Active,Fresno,Fresno Unified,Kepler Neighborhood,1462 Broadway St,1462 Broadway St,Fresno,93721,CA,8/19/13,Y,1503,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.73799,-119.79595
1.06217E+13,614550,13767,Active,Fresno,Fresno Unified,Rutherford B. Gaston Sr. Middle,1100 East Church Avenue,1100 East Church Ave.,Fresno,93706,CA,8/18/14,N,,,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,36.714122,-119.79794
1.06217E+13,614550,13893,Active,Fresno,Fresno Unified,Phillip J Patino School of Entrepreneurship,2000 East Cambridge Avenue,2000 East Cambridge Ave.,Fresno,93703,CA,8/17/15,N,,,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,N,N,36.769549,-119.78828
1.06217E+13,614550,14004,Active,Fresno,Fresno Unified,Aspen Meadow Public,1400 East Saginaw Way,1400 East Saginaw Way,Fresno,93704-4459,CA,8/15/16,Y,1792,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.788344,-119.79323
1.06217E+13,614550,,Active,Fresno,Fresno Unified,Wawona K-8,4524 North Thorne Avenue,4524 North Thorne Ave.,Fresno,93704-3519,CA,8/14/17,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.799661,-119.81282
1.06238E+13,631680,12984,Active,Fresno,Raisin City Elementary,Ambassador Phillip V. Sanchez Public Charter,5659 East Kings Canyon Road Suite B,5659 East Kings Canyon Rd. Ste. B,Fresno,93727-4641,CA,7/1/11,Y,1335,Directly funded,52,Elementary School District,65,K-12 Schools (Public),TRAD,Traditional,HS,High School,N,N,36.737905,-119.69793
1.06238E+13,631680,,Active,Fresno,Raisin City Elementary,Ambassador Phillip V. Sanchez II Public Charter,830 Fresno Street,830 Fresno St.,Fresno,93706-3117,CA,9/1/17,Y,1905,Directly funded,52,Elementary School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,36.727417,-119.80366
1.06241E+13,635250,12753,Active,Fresno,Sanger Unified,Sequoia Elementary,1820 South Armstrong Avenue,1820 South Armstrong Ave.,Fresno,93727-6724,CA,8/17/11,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.70982,-119.67298
1.06255E+13,642210,12485,Active,Fresno,Westside Elementary,Crescent View South Charter,4348 West Shaw Avenue,4348 West Shaw Ave.,Fresno,93722-6218,CA,9/21/09,Y,1138,Directly funded,52,Elementary School District,65,K-12 Schools (Public),TRAD,Traditional,HS,High School,N,N,36.808335,-119.87032
1.06255E+13,642210,14019,Active,Fresno,Westside Elementary,Inspire Charter Schools - Central,1781 East Fir Avenue Suite 102,1781 East Fir Ave. Ste. 102,Fresno,93720-3840,CA,9/1/16,Y,1841,Directly funded,52,Elementary School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,36.838835,-119.75045
1.06255E+13,642210,,Active,Fresno,Westside Elementary,Crescent View South II,4348 West Shaw Avenue,4348 West Shaw Ave.,Fresno,93706-6218,CA,7/1/17,Y,1893,Directly funded,52,Elementary School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,N,N,36.808335,-119.87032
1.07397E+13,607970,11948,Active,Fresno,Central Unified,Harvest Elementary,6514 West Gettysburg Avenue,6514 West Gettysburg Ave.,Fresno,93723-3013,CA,8/15/07,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.79983,-119.90862
1.07397E+13,607970,12076,Active,Fresno,Central Unified,Pathway Community Day,11 South Teilman,11 South Teilman,Fresno,93706-1332,CA,8/24/07,N,,,54,Unified School District,69,District Community Day Schools,COMMDAY,Community Day School,HS,High School,N,N,36.742947,-119.82204
1.07397E+13,607970,12888,Active,Fresno,Central Unified,Glacier Point Middle,4055 North Bryan Avenue,4055 North Bryan Ave.,Fresno,93723-9212,CA,8/10/11,N,,,54,Unified School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,N,N,36.794605,-119.90737
1.07397E+13,607970,13042,Active,Fresno,Central Unified,Pathway Elementary Community Day,21 South Teilman,21 South Teilman,Fresno,93706-1332,CA,1/30/12,N,,,54,Unified School District,69,District Community Day Schools,COMMDAY,Community Day School,ELEM,Elementary,N,N,36.742858,-119.82204
1.07397E+13,607970,13825,Active,Fresno,Central Unified,Hanh Phan Tilley Elementary,2280 North Valentine Avenue,2280 North Valentine Ave.,Fresno,93722-5553,CA,11/10/14,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,N,N,36.769889,-119.85331
1.07678E+13,601415,12820,Active,Fresno,Washington Unified,Elm High,5865 South Clara Avenue,5865 South Clara Ave.,Fresno,93706-5805,CA,8/10/10,N,,,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,N,N,36.650368,-119.7954
